Day,Campaign,User Engagement,Banner,Placement,Displays,Cost,Clicks,Revenue,Post Click Conversions,Post Click Sales Amount
2020-05-25,Summer Sale,Medium Intent,160x600,E-commerce,2543,9.05,17,14.6,2,129.77
2020-05-25,Summer Sale,High Intent,728x90,E-commerce,3942,13.77,26,40.18,1,74.91
2020-05-25,Summer Sale,Medium Intent,320x50,E-commerce,5293,13.82,38,44.49,0,0.0
2020-05-25,Awareness,Low Intent,320x50,E-commerce,4798,10.14,15,13.41,0,0.0
2020-05-25,Retention,Low Intent,320x50,Lifestyle Blog,4809,5.34,15,3.75,0,0.0
2020-05-25,Awareness,Medium Intent,728x90,Lifestyle Blog,2740,10.76,28,13.59,0,0.0
2020-05-25,Spring Push,High Intent,728x90,Lifestyle Blog,2786,11.17,32,14.24,1,127.09
2020-05-25,Awareness,Medium Intent,300x250,Video Platform,4953,16.85,47,11.99,1,121.68
2020-05-25,Summer Sale,Low Intent,320x50,Lifestyle Blog,4094,11.92,15,4.75,1,133.17
2020-05-26,Spring Push,Medium Intent,160x600,E-commerce,2265,4.04,14,2.38,1,46.51
2020-05-26,Retention,Medium Intent,160x600,Social App,2720,12.11,13,16.2,3,257.57
2020-05-26,Summer Sale,Low Intent,320x50,Gaming App,6506,26.21,33,35.13,0,0.0
2020-05-26,Retention,High Intent,320x50,Gaming App,5651,25.73,30,32.7,0,0.0
2020-05-26,Retention,High Intent,320x50,Video Platform,5528,26.85,31,11.18,2,172.38
2020-05-26,Retention,Medium Intent,160x600,Lifestyle Blog,2242,8.48,16,5.16,0,0.0
2020-05-26,Awareness,Medium Intent,300x250,Social App,3998,14.86,35,23.96,2,176.67
2020-05-26,Retention,High Intent,320x50,E-commerce,5554,9.18,29,16.26,1,58.52
2020-05-26,Summer Sale,High Intent,320x50,Social App,6060,24.82,42,69.07,1,90.38
2020-05-26,Awareness,High Intent,300x250,E-commerce,4266,21.37,49,22.83,2,138.05
2020-05-26,Spring Push,High Intent,300x250,Lifestyle Blog,3819,6.55,37,66.42,1,91.32
2020-05-26,Awareness,High Intent,320x50,Video Platform,4891,23.91,30,15.8,1,43.33
2020-05-26,Spring Push,High Intent,728x90,News Site,2909,4.63,28,47.02,3,267.65
2020-05-26,Summer Sale,High Intent,320x50,Lifestyle Blog,4957,10.83,31,21.67,1,57.97
2020-05-26,Summer Sale,Low Intent,320x50,Video Platform,5214,8.33,20,11.54,1,93.32
2020-05-26,Spring Push,High Intent,728x90,News Site,3110,14.41,31,12.56,0,0.0
2020-05-26,Awareness,Medium Intent,300x250,E-commerce,4280,9.55,33,32.22,1,121.99
2020-05-26,Summer Sale,High Intent,160x600,Gaming App,2974,5.61,23,20.99,1,51.73
2020-05-26,Spring Push,High Intent,728x90,Gaming App,3580,15.18,48,58.05,0,0.0
2020-05-26,Summer Sale,High Intent,300x250,Social App,4457,13.06,30,37.34,0,0.0
2020-05-26,Summer Sale,Medium Intent,300x250,E-commerce,4296,18.36,44,50.47,3,229.62
2020-05-26,Retention,Medium Intent,160x600,Lifestyle Blog,3087,10.78,12,16.76,0,0.0
2020-05-26,Retention,Medium Intent,300x250,Video Platform,4384,7.81,38,23.7,0,0.0
2020-05-27,Spring Push,High Intent,160x600,Social App,2389,10.56,26,10.22,2,335.78
2020-05-27,Awareness,Low Intent,728x90,News Site,3658,17.29,16,9.85,0,0.0
2020-05-27,Retention,Medium Intent,160x600,News Site,2564,9.17,8,10.39,0,0.0
2020-05-27,Retention,Medium Intent,300x250,Gaming App,4818,16.86,39,34.22,6,496.97
2020-05-27,Retention,High Intent,300x250,E-commerce,4748,25.85,30,21.45,2,192.51
2020-05-27,Summer Sale,Medium Intent,728x90,Lifestyle Blog,3137,4.53,27,22.03,0,0.0
2020-05-27,Spring Push,High Intent,320x50,News Site,4286,15.46,20,24.74,0,0.0
2020-05-27,Awareness,Low Intent,300x250,News Site,4440,6.6,25,22.75,0,0.0
2020-05-27,Awareness,Medium Intent,300x250,Social App,4881,19.31,45,32.11,1,121.82
2020-05-27,Summer Sale,High Intent,160x600,Gaming App,1938,2.35,12,5.32,3,185.83
2020-05-27,Retention,High Intent,320x50,Lifestyle Blog,4404,8.6,30,24.53,2,62.62
2020-05-27,Retention,High Intent,300x250,Gaming App,4449,6.51,43,75.84,0,0.0
2020-05-27,Summer Sale,Medium Intent,320x50,Social App,5358,12.55,31,50.99,0,0.0
2020-05-27,Retention,Medium Intent,160x600,Video Platform,2515,7.84,14,12.79,0,0.0
2020-05-27,Summer Sale,High Intent,728x90,News Site,3124,5.93,37,55.94,0,0.0
2020-05-27,Retention,Medium Intent,160x600,E-commerce,3243,18.48,35,39.28,1,81.15
2020-05-27,Awareness,Medium Intent,320x50,Video Platform,5809,28.18,31,23.93,0,0.0
2020-05-27,Retention,Low Intent,160x600,E-commerce,2655,10.27,8,6.33,0,0.0
2020-05-27,Retention,High Intent,300x250,Video Platform,3887,21.21,40,35.94,3,179.07
2020-05-27,Summer Sale,High Intent,320x50,E-commerce,5372,22.79,37,37.99,3,111.08
2020-05-27,Retention,Medium Intent,160x600,Gaming App,2631,11.67,17,19.16,1,92.93
2020-05-27,Awareness,High Intent,300x250,News Site,3579,15.5,34,19.5,1,75.46
2020-05-27,Retention,High Intent,300x250,Social App,4499,7.47,34,25.38,2,110.71
2020-05-27,Spring Push,Medium Intent,300x250,News Site,4098,12.06,25,10.21,0,0.0
2020-05-27,Summer Sale,Medium Intent,160x600,News Site,2753,14.25,13,9.58,1,69.69
2020-05-27,Awareness,High Intent,300x250,News Site,4500,21.72,35,33.45,1,44.92
2020-05-27,Retention,Medium Intent,300x250,Gaming App,4717,15.72,34,25.37,1,64.15
2020-05-27,Spring Push,Medium Intent,320x50,Lifestyle Blog,3580,9.55,18,7.42,0,0.0
2020-05-28,Spring Push,Low Intent,160x600,E-commerce,2990,7.7,18,12.72,1,152.92
2020-05-28,Spring Push,Medium Intent,160x600,News Site,2326,3.43,9,4.89,0,0.0
2020-05-28,Retention,Low Intent,300x250,News Site,4060,9.53,21,12.53,0,0.0
2020-05-28,Retention,Medium Intent,728x90,Social App,3526,15.96,15,9.79,0,0.0
2020-05-28,Retention,Medium Intent,728x90,E-commerce,3877,11.97,23,29.61,1,149.22
2020-05-28,Summer Sale,Medium Intent,160x600,Video Platform,3250,14.49,14,17.24,0,0.0
2020-05-28,Summer Sale,Medium Intent,320x50,News Site,5667,20.33,31,40.78,0,0.0
2020-05-28,Retention,Medium Intent,320x50,E-commerce,5056,18.68,25,15.83,0,0.0
2020-05-28,Awareness,Medium Intent,320x50,Lifestyle Blog,3926,14.53,18,13.76,0,0.0
2020-05-28,Awareness,Medium Intent,160x600,Lifestyle Blog,1669,6.47,10,7.1,0,0.0
2020-05-28,Summer Sale,Medium Intent,320x50,Video Platform,5815,34.8,44,34.0,0,0.0
2020-05-28,Awareness,Medium Intent,728x90,Gaming App,4146,8.01,32,10.91,1,117.56
2020-05-28,Awareness,Medium Intent,320x50,Gaming App,5694,27.14,25,22.22,2,271.49
2020-05-28,Summer Sale,High Intent,300x250,Lifestyle Blog,3392,7.98,35,51.29,1,95.84
2020-05-28,Spring Push,Medium Intent,160x600,News Site,2884,12.93,15,3.95,0,0.0
2020-05-28,Awareness,Low Intent,728x90,Lifestyle Blog,2795,9.17,10,4.09,0,0.0
2020-05-28,Spring Push,Medium Intent,160x600,E-commerce,2534,8.87,10,6.49,0,0.0
2020-05-28,Retention,High Intent,320x50,Lifestyle Blog,4282,6.07,39,41.88,4,822.97
2020-05-28,Retention,High Intent,160x600,E-commerce,3191,5.52,24,10.28,1,65.75
2020-05-29,Retention,High Intent,160x600,News Site,1869,6.45,14,8.19,1,116.34
2020-05-29,Summer Sale,Medium Intent,728x90,Video Platform,4021,10.88,35,9.77,1,39.16
2020-05-29,Spring Push,Medium Intent,320x50,Social App,6016,12.01,36,26.71,0,0.0
2020-05-29,Summer Sale,Low Intent,300x250,E-commerce,4502,18.02,18,13.46,0,0.0
2020-05-29,Awareness,High Intent,320x50,News Site,4365,17.84,27,22.68,1,87.62
2020-05-29,Spring Push,Low Intent,160x600,Lifestyle Blog,2343,3.82,12,13.31,0,0.0
2020-05-29,Summer Sale,Medium Intent,300x250,Social App,4279,11.66,45,21.98,2,276.32
2020-05-29,Spring Push,Medium Intent,320x50,News Site,5660,27.1,21,17.7,2,80.6
2020-05-29,Awareness,Medium Intent,160x600,E-commerce,2494,9.54,16,15.12,1,127.6
2020-05-29,Retention,High Intent,728x90,Social App,4029,18.41,36,24.01,3,149.27
2020-05-29,Spring Push,Medium Intent,320x50,Gaming App,5657,9.09,43,53.11,2,252.86
2020-05-29,Spring Push,High Intent,160x600,Gaming App,2057,4.6,15,29.46,1,108.66
2020-05-29,Retention,High Intent,300x250,Gaming App,4760,16.01,44,32.92,2,68.05
2020-05-29,Spring Push,Medium Intent,160x600,News Site,2161,2.97,16,11.74,1,127.17
2020-05-29,Summer Sale,Medium Intent,728x90,Social App,4243,7.57,27,36.82,2,144.75
2020-05-29,Summer Sale,Medium Intent,320x50,Gaming App,6389,16.46,38,7.31,0,0.0
2020-05-29,Retention,Medium Intent,728x90,Social App,3977,17.58,17,12.08,0,0.0
2020-05-29,Spring Push,High Intent,320x50,Lifestyle Blog,4238,14.2,26,8.02,2,137.51
2020-05-29,Spring Push,High Intent,320x50,Gaming App,5157,10.76,29,13.77,2,288.11
2020-05-29,Awareness,High Intent,160x600,Lifestyle Blog,1910,7.59,13,9.34,1,65.99
2020-05-29,Spring Push,Medium Intent,728x90,Lifestyle Blog,3369,9.47,24,31.71,0,0.0
2020-05-29,Summer Sale,Medium Intent,320x50,News Site,4687,14.49,16,7.83,0,0.0
2020-05-29,Retention,High Intent,160x600,Social App,3459,6.54,27,14.93,1,87.4
2020-05-29,Spring Push,High Intent,300x250,Social App,5389,24.58,54,33.04,3,416.42
2020-05-29,Retention,Low Intent,160x600,News Site,3154,8.91,11,9.05,0,0.0
2020-05-29,Awareness,Medium Intent,300x250,Lifestyle Blog,3652,11.91,46,13.16,1,116.25
2020-05-29,Summer Sale,Medium Intent,160x600,Social App,2587,13.47,22,19.07,1,36.86
2020-05-29,Retention,High Intent,160x600,E-commerce,1787,6.02,11,5.95,0,0.0
2020-05-29,Summer Sale,Medium Intent,728x90,Video Platform,3860,21.79,30,37.17,1,114.36
2020-05-30,Spring Push,Medium Intent,300x250,Lifestyle Blog,3439,8.74,40,29.11,2,321.87
2020-05-30,Retention,High Intent,728x90,Video Platform,4200,13.54,23,14.71,1,145.31
2020-05-30,Awareness,High Intent,300x250,News Site,3943,14.7,54,87.9,1,90.89
2020-05-30,Summer Sale,Medium Intent,160x600,News Site,2189,7.27,18,24.78,1,72.73
2020-05-30,Spring Push,High Intent,320x50,Social App,6382,20.35,36,29.37,3,320.06
2020-05-30,Summer Sale,Medium Intent,300x250,Lifestyle Blog,3797,10.89,52,27.51,2,129.38
2020-05-30,Summer Sale,Low Intent,300x250,Social App,5321,28.28,26,15.99,1,116.59
2020-05-30,Retention,Medium Intent,320x50,E-commerce,4865,12.71,39,14.92,0,0.0
2020-05-30,Spring Push,High Intent,160x600,Lifestyle Blog,2054,4.15,18,22.47,3,242.48
2020-05-30,Summer Sale,Medium Intent,728x90,News Site,2946,4.13,17,15.83,0,0.0
2020-05-30,Awareness,Medium Intent,160x600,Video Platform,3424,10.51,29,19.86,1,137.7
2020-05-30,Awareness,High Intent,160x600,News Site,2197,8.35,14,5.52,0,0.0
2020-05-30,Awareness,Low Intent,300x250,E-commerce,5098,11.2,38,32.11,0,0.0
2020-05-30,Awareness,High Intent,160x600,Gaming App,3909,9.31,30,27.95,1,41.86
2020-05-30,Retention,High Intent,320x50,E-commerce,4504,22.33,37,9.24,0,0.0
2020-05-30,Retention,Medium Intent,728x90,Gaming App,5211,16.49,49,69.35,4,465.01
2020-05-30,Awareness,Low Intent,160x600,Gaming App,3675,12.51,16,5.9,0,0.0
2020-05-30,Retention,High Intent,728x90,E-commerce,3334,18.08,32,22.32,1,110.98
2020-05-30,Retention,Low Intent,160x600,Video Platform,3006,14.32,23,15.83,1,56.82
2020-05-30,Retention,Medium Intent,728x90,Video Platform,4050,15.16,21,10.41,1,131.02
2020-05-30,Retention,High Intent,300x250,Social App,5243,10.88,35,16.3,2,301.97
2020-05-31,Awareness,Low Intent,728x90,Video Platform,5875,13.41,34,22.68,1,178.93
2020-05-31,Spring Push,Medium Intent,320x50,Gaming App,7008,18.75,39,8.3,3,312.93
2020-05-31,Awareness,Medium Intent,160x600,Social App,3200,15.96,27,10.7,0,0.0
2020-05-31,Retention,High Intent,728x90,News Site,3075,15.61,31,23.21,3,219.37
2020-05-31,Awareness,Medium Intent,728x90,E-commerce,3108,16.29,18,27.2,0,0.0
2020-05-31,Retention,High Intent,300x250,Lifestyle Blog,3014,8.73,29,42.26,1,116.76
2020-05-31,Spring Push,Medium Intent,320x50,Social App,6780,17.32,47,53.82,2,266.03
2020-05-31,Summer Sale,Medium Intent,160x600,Social App,2691,5.61,22,17.95,2,154.0
2020-05-31,Summer Sale,Medium Intent,728x90,Social App,5049,18.9,25,6.18,0,0.0
2020-05-31,Retention,High Intent,320x50,News Site,4757,23.19,42,45.3,1,49.29
2020-05-31,Awareness,Low Intent,728x90,Video Platform,5041,15.93,24,12.21,0,0.0
2020-05-31,Retention,Medium Intent,300x250,Social App,5257,20.33,47,53.23,3,381.2
2020-05-31,Summer Sale,Low Intent,320x50,Video Platform,5937,25.49,30,11.07,0,0.0
2020-05-31,Awareness,Low Intent,728x90,Gaming App,4655,21.85,24,6.9,0,0.0
2020-05-31,Summer Sale,Medium Intent,320x50,Video Platform,6316,33.96,35,14.57,1,91.28
2020-05-31,Awareness,Medium Intent,300x250,E-commerce,3786,7.15,28,5.95,0,0.0
2020-05-31,Spring Push,Medium Intent,300x250,Social App,5868,8.24,66,20.05,4,258.97
2020-05-31,Summer Sale,Low Intent,300x250,E-commerce,4702,21.96,44,42.71,1,42.23
2020-06-01,Summer Sale,Medium Intent,300x250,Social App,4336,15.25,43,36.6,1,125.2
2020-06-01,Awareness,Medium Intent,160x600,Lifestyle Blog,2385,3.23,17,18.38,0,0.0
2020-06-01,Summer Sale,High Intent,160x600,E-commerce,2153,7.87,12,5.84,1,56.06
2020-06-01,Spring Push,Medium Intent,728x90,Gaming App,3757,9.3,31,32.59,1,79.66
2020-06-01,Summer Sale,High Intent,300x250,Social App,4229,7.64,34,65.67,3,224.8
2020-06-01,Retention,Medium Intent,160x600,Gaming App,3014,12.96,30,32.5,0,0.0
2020-06-01,Spring Push,High Intent,728x90,Gaming App,4101,6.06,38,53.69,3,434.76
2020-06-01,Spring Push,High Intent,728x90,Video Platform,4197,7.87,43,28.89,0,0.0
2020-06-01,Spring Push,High Intent,320x50,Video Platform,5406,11.69,30,27.82,2,81.6
2020-06-01,Awareness,High Intent,320x50,Video Platform,5475,25.45,48,83.93,5,696.75
2020-06-01,Retention,Medium Intent,320x50,News Site,4645,15.43,24,15.23,2,148.02
2020-06-01,Retention,Low Intent,728x90,Social App,4641,23.66,36,42.15,0,0.0
2020-06-01,Retention,High Intent,300x250,Gaming App,3851,7.7,32,21.21,1,79.42
2020-06-01,Awareness,High Intent,320x50,Lifestyle Blog,3839,11.19,16,16.36,0,0.0
2020-06-01,Retention,High Intent,728x90,Social App,2636,11.83,30,12.92,2,94.98
2020-06-01,Spring Push,Medium Intent,160x600,News Site,2992,15.46,25,8.87,1,52.95
2020-06-01,Summer Sale,Medium Intent,320x50,E-commerce,5976,28.5,40,34.41,1,137.68
2020-06-01,Spring Push,Medium Intent,320x50,Social App,5422,7.7,23,21.05,0,0.0
2020-06-01,Retention,Medium Intent,320x50,Gaming App,6575,25.89,40,23.01,3,192.31
2020-06-01,Summer Sale,Medium Intent,300x250,Social App,3884,13.77,27,10.95,1,72.1
2020-06-02,Awareness,Medium Intent,728x90,News Site,3891,9.25,30,9.41,0,0.0
2020-06-02,Retention,High Intent,160x600,News Site,2617,3.84,15,20.09,0,0.0
2020-06-02,Retention,Low Intent,160x600,Lifestyle Blog,2628,9.37,13,6.14,0,0.0
2020-06-02,Spring Push,High Intent,320x50,Social App,6175,26.38,47,33.09,4,482.22
2020-06-02,Retention,Medium Intent,728x90,Gaming App,4108,7.74,35,17.59,0,0.0
2020-06-02,Awareness,Low Intent,300x250,Lifestyle Blog,3500,10.54,23,13.82,0,0.0
2020-06-02,Awareness,Medium Intent,320x50,News Site,5067,16.11,20,25.68,1,43.22
2020-06-02,Summer Sale,Low Intent,300x250,Lifestyle Blog,4455,7.15,16,3.3,0,0.0
2020-06-02,Summer Sale,High Intent,160x600,Lifestyle Blog,1580,3.42,8,3.12,1,53.17
2020-06-02,Summer Sale,Medium Intent,728x90,E-commerce,3890,13.92,25,12.64,0,0.0
2020-06-02,Spring Push,High Intent,300x250,Gaming App,4746,14.21,40,21.45,1,98.2
2020-06-02,Awareness,Medium Intent,160x600,Lifestyle Blog,1405,3.81,8,2.5,0,0.0
2020-06-02,Awareness,Low Intent,320x50,E-commerce,5788,27.02,26,36.55,1,52.77
2020-06-02,Summer Sale,Medium Intent,728x90,E-commerce,3593,6.3,27,8.39,1,114.84
2020-06-02,Retention,Medium Intent,728x90,News Site,3511,6.51,30,32.41,0,0.0
2020-06-02,Spring Push,High Intent,300x250,Video Platform,4129,9.96,44,29.55,2,250.57
2020-06-02,Retention,Medium Intent,320x50,Gaming App,6001,24.68,32,9.33,0,0.0
2020-06-02,Spring Push,High Intent,728x90,News Site,3837,13.91,28,39.41,0,0.0
2020-06-02,Retention,Medium Intent,160x600,News Site,1950,5.72,10,9.37,0,0.0
2020-06-02,Awareness,High Intent,160x600,News Site,2639,5.94,25,23.97,1,156.91
2020-06-02,Spring Push,Medium Intent,160x600,Gaming App,2971,4.96,15,12.87,0,0.0
2020-06-02,Spring Push,Low Intent,728x90,Lifestyle Blog,2867,7.28,20,3.3,0,0.0
2020-06-02,Awareness,Low Intent,320x50,Gaming App,5829,23.94,30,23.78,0,0.0
2020-06-02,Spring Push,Medium Intent,320x50,Social App,5703,28.36,25,11.37,2,204.28
2020-06-02,Summer Sale,Low Intent,160x600,Gaming App,3603,13.48,23,6.4,1,86.34
2020-06-02,Summer Sale,Low Intent,300x250,E-commerce,4505,6.84,26,23.69,0,0.0
2020-06-02,Awareness,Medium Intent,160x600,E-commerce,2397,5.53,23,12.6,1,81.34
2020-06-03,Spring Push,High Intent,160x600,Lifestyle Blog,1631,1.85,15,7.16,0,0.0
2020-06-03,Spring Push,Low Intent,160x600,News Site,2323,6.26,5,4.1,0,0.0
2020-06-03,Awareness,Low Intent,728x90,E-commerce,3499,12.69,13,7.5,0,0.0
2020-06-03,Summer Sale,High Intent,300x250,Lifestyle Blog,3168,10.43,33,10.01,2,195.51
2020-06-03,Awareness,Medium Intent,160x600,Gaming App,3144,11.72,15,16.2,1,56.79
2020-06-03,Spring Push,Medium Intent,728x90,Lifestyle Blog,3209,10.14,14,15.33,0,0.0
2020-06-03,Summer Sale,Low Intent,160x600,Social App,2990,7.7,20,8.61,0,0.0
2020-06-03,Awareness,High Intent,160x600,News Site,2255,7.81,13,20.36,0,0.0
2020-06-03,Retention,Low Intent,320x50,E-commerce,6273,20.17,21,6.38,0,0.0
2020-06-03,Spring Push,Medium Intent,728x90,Social App,3897,14.65,27,17.26,1,129.48
2020-06-03,Awareness,Low Intent,160x600,Lifestyle Blog,2563,2.94,10,5.55,0,0.0
2020-06-03,Retention,Medium Intent,300x250,E-commerce,3855,11.45,34,35.89,1,33.59
2020-06-03,Retention,High Intent,300x250,Gaming App,4175,18.51,36,27.69,4,139.16
2020-06-03,Summer Sale,Medium Intent,300x250,News Site,4860,25.11,30,30.74,2,200.48
2020-06-03,Awareness,Low Intent,300x250,Lifestyle Blog,3402,4.38,24,8.35,0,0.0
2020-06-03,Summer Sale,Low Intent,300x250,E-commerce,4236,18.48,35,21.02,0,0.0
2020-06-03,Awareness,High Intent,160x600,Video Platform,2104,3.66,13,10.11,2,100.75
2020-06-03,Retention,High Intent,728x90,Lifestyle Blog,2961,6.61,25,30.22,0,0.0
2020-06-03,Awareness,Medium Intent,320x50,Video Platform,5687,16.01,45,11.06,1,70.75
2020-06-03,Spring Push,High Intent,728x90,Lifestyle Blog,3209,8.57,29,29.53,1,109.36
2020-06-03,Spring Push,High Intent,300x250,Social App,3824,10.88,44,32.53,1,123.19
2020-06-03,Awareness,Medium Intent,160x600,Social App,1918,9.82,5,1.57,0,0.0
2020-06-03,Awareness,Medium Intent,728x90,News Site,4457,12.42,26,29.66,0,0.0
2020-06-03,Awareness,Medium Intent,160x600,E-commerce,3401,7.34,21,7.67,1,67.81
2020-06-03,Summer Sale,High Intent,300x250,Gaming App,4641,21.68,51,82.55,2,266.24
2020-06-03,Spring Push,High Intent,300x250,News Site,3164,9.54,25,17.09,0,0.0
2020-06-03,Summer Sale,Medium Intent,320x50,E-commerce,5437,18.02,25,15.12,2,167.74
2020-06-04,Awareness,High Intent,728x90,Video Platform,3524,16.38,13,7.84,1,121.88
2020-06-04,Spring Push,Low Intent,320x50,E-commerce,5263,7.68,15,5.46,0,0.0
2020-06-04,Retention,High Intent,320x50,News Site,5161,19.27,30,31.59,2,277.82
2020-06-04,Summer Sale,High Intent,320x50,Gaming App,5676,19.67,28,25.27,0,0.0
2020-06-04,Retention,Low Intent,728x90,E-commerce,3734,9.78,15,16.85,1,123.91
2020-06-04,Awareness,Low Intent,320x50,Social App,6635,10.14,20,14.19,0,0.0
2020-06-04,Awareness,Medium Intent,160x600,Gaming App,2774,6.66,27,28.73,0,0.0
2020-06-04,Summer Sale,High Intent,320x50,News Site,4182,9.16,18,29.64,2,185.26
2020-06-04,Awareness,Medium Intent,728x90,Lifestyle Blog,2865,11.63,18,13.43,0,0.0
2020-06-04,Awareness,Medium Intent,728x90,E-commerce,3610,20.5,28,15.89,1,75.69
2020-06-04,Spring Push,Medium Intent,300x250,Lifestyle Blog,3567,10.05,16,16.9,0,0.0
2020-06-04,Spring Push,Medium Intent,320x50,Gaming App,5929,19.55,40,34.17,0,0.0
2020-06-04,Summer Sale,High Intent,728x90,E-commerce,3632,8.96,42,31.42,3,318.0
2020-06-04,Retention,Low Intent,320x50,News Site,6137,18.93,15,17.8,1,42.77
2020-06-04,Awareness,High Intent,320x50,Gaming App,5434,7.3,46,58.93,5,285.27
2020-06-04,Awareness,Medium Intent,728x90,Social App,4131,13.05,31,29.47,0,0.0
2020-06-04,Spring Push,Medium Intent,320x50,News Site,5047,10.21,27,18.01,1,87.84
2020-06-04,Summer Sale,High Intent,300x250,Gaming App,4355,6.98,53,46.49,1,163.23
2020-06-04,Retention,High Intent,320x50,News Site,4287,14.48,22,22.94,0,0.0
2020-06-04,Spring Push,Medium Intent,320x50,Lifestyle Blog,4337,7.63,9,10.89,0,0.0
2020-06-04,Summer Sale,Medium Intent,300x250,News Site,3920,17.24,30,40.94,0,0.0
2020-06-04,Retention,Low Intent,300x250,Social App,4273,18.62,25,19.43,0,0.0
2020-06-04,Retention,Medium Intent,160x600,Gaming App,3140,5.72,19,12.85,0,0.0
2020-06-04,Summer Sale,High Intent,160x600,Lifestyle Blog,2458,3.37,9,5.87,0,0.0
2020-06-04,Awareness,Low Intent,320x50,Video Platform,5342,29.74,20,6.27,1,63.95
2020-06-04,Awareness,Low Intent,300x250,E-commerce,4122,19.1,34,12.71,0,0.0
2020-06-04,Summer Sale,Low Intent,160x600,News Site,2403,6.24,16,10.51,0,0.0
2020-06-04,Awareness,Low Intent,300x250,News Site,4329,12.03,24,15.51,3,288.46
2020-06-04,Awareness,High Intent,160x600,News Site,2495,6.69,19,34.75,1,73.17
2020-06-05,Retention,Medium Intent,320x50,Video Platform,4687,9.73,20,5.63,0,0.0
2020-06-05,Awareness,Medium Intent,320x50,Gaming App,5541,20.82,28,34.68,1,27.5
2020-06-05,Summer Sale,Medium Intent,728x90,Gaming App,4455,20.69,36,23.04,1,75.41
2020-06-05,Retention,High Intent,320x50,Lifestyle Blog,4696,5.84,27,36.22,2,174.46
2020-06-05,Summer Sale,High Intent,728x90,Social App,3868,16.33,25,17.56,1,46.5
2020-06-05,Spring Push,High Intent,300x250,Social App,4680,21.53,53,53.62,1,48.4
2020-06-05,Summer Sale,Medium Intent,728x90,News Site,3398,5.33,20,22.48,1,73.0
2020-06-05,Retention,Medium Intent,320x50,Gaming App,5564,9.39,33,22.44,0,0.0
2020-06-05,Summer Sale,Medium Intent,320x50,E-commerce,4600,18.07,21,21.91,1,50.45
2020-06-05,Summer Sale,Medium Intent,320x50,Gaming App,6097,14.03,37,47.3,0,0.0
2020-06-05,Awareness,High Intent,320x50,E-commerce,5864,18.72,35,33.47,2,134.91
2020-06-05,Spring Push,Medium Intent,728x90,Video Platform,4312,24.06,19,27.25,0,0.0
2020-06-05,Awareness,Medium Intent,160x600,News Site,2417,11.83,22,6.47,1,29.08
2020-06-05,Spring Push,Medium Intent,160x600,News Site,2405,8.04,9,3.53,0,0.0
2020-06-05,Summer Sale,Low Intent,300x250,Social App,5051,16.12,27,30.23,0,0.0
2020-06-05,Awareness,Medium Intent,300x250,E-commerce,4880,20.6,57,17.09,3,407.78
2020-06-05,Spring Push,High Intent,300x250,Video Platform,4673,22.25,34,17.86,2,136.67
2020-06-06,Awareness,Medium Intent,160x600,E-commerce,2872,4.77,16,10.29,0,0.0
2020-06-06,Spring Push,Medium Intent,320x50,E-commerce,4982,9.1,30,11.74,0,0.0
2020-06-06,Awareness,Medium Intent,160x600,Lifestyle Blog,2807,7.17,17,5.7,0,0.0
2020-06-06,Retention,High Intent,160x600,Video Platform,3373,19.45,27,18.48,0,0.0
2020-06-06,Awareness,High Intent,320x50,E-commerce,4238,7.94,19,23.61,0,0.0
2020-06-06,Retention,Medium Intent,160x600,Video Platform,3500,6.29,28,19.16,0,0.0
2020-06-06,Spring Push,High Intent,300x250,Social App,5278,22.82,54,65.17,2,61.48
2020-06-06,Spring Push,Low Intent,160x600,Lifestyle Blog,2121,2.49,12,8.75,0,0.0
2020-06-06,Retention,Medium Intent,160x600,Lifestyle Blog,2555,3.76,10,12.88,0,0.0
2020-06-06,Spring Push,Medium Intent,728x90,E-commerce,3699,5.33,39,16.68,1,45.8
2020-06-06,Retention,Medium Intent,160x600,Social App,2687,11.26,20,13.74,1,63.86
2020-06-06,Awareness,Medium Intent,728x90,Gaming App,4622,18.19,28,18.57,1,148.14
2020-06-06,Retention,Medium Intent,300x250,Lifestyle Blog,3237,3.53,28,27.48,2,191.7
2020-06-06,Spring Push,Low Intent,728x90,Gaming App,5321,12.31,48,30.99,1,105.12
2020-06-06,Summer Sale,Medium Intent,728x90,Video Platform,4478,17.25,25,34.65,0,0.0
2020-06-06,Summer Sale,Medium Intent,728x90,Social App,4273,20.58,45,28.62,1,46.61
2020-06-06,Awareness,High Intent,160x600,News Site,2196,6.28,10,14.99,0,0.0
2020-06-06,Spring Push,High Intent,320x50,Gaming App,6249,11.74,29,31.02,1,73.27
2020-06-06,Awareness,Medium Intent,728x90,Gaming App,4824,21.11,32,17.03,0,0.0
2020-06-06,Summer Sale,Medium Intent,728x90,E-commerce,3626,9.36,27,6.89,1,118.06
2020-06-06,Summer Sale,High Intent,320x50,Gaming App,7043,8.86,30,17.77,0,0.0
2020-06-06,Awareness,Low Intent,300x250,News Site,4604,16.94,37,26.15,0,0.0
2020-06-06,Awareness,Low Intent,320x50,E-commerce,4868,7.5,24,5.04,0,0.0
2020-06-07,Awareness,High Intent,160x600,News Site,2210,10.24,16,19.07,3,117.41
2020-06-07,Awareness,Medium Intent,320x50,Gaming App,6756,15.42,24,27.36,0,0.0
2020-06-07,Retention,Medium Intent,728x90,E-commerce,2600,8.97,18,17.64,0,0.0
